1387591818	0
1421066886	1
1396073496	2
1392317882	3
1374626245	4
1376973719	5
1418852960	6
1362147670	7
1375247118	8
1378361075	9
1397803392	10
1320544645	11
546723063	12
1401526837	13
482636791	14
864564034	15
445844868	16
21974794	17
1313826365	18
1322698608	19
1366564091	20
1421256637	21
494064179	22
1381290206	23
1361232228	24
1387600059	25
1351253146	26
551339267	27
1399705453	28
1407753683	29
30284543	30
464188532	31
28390041	32
1317145436	33
1413325844	34
460528	35
1313631611	36
1405069080	37
1405316572	38
22727344	39
482172	40
744722	41
33599403	42
34986029	43
488256310	44
1378491293	45
531786301	46
29743607	47
28913884	48
857619	49
29922513	50
751660	51
1311319292	52
32717084	53
34999673	54
1376121103	55
32717081	56
34509047	57
1409944981	58
34528306	59
22818131	60
26119851	61
26127770	62
22824938	63
22671888	64
34964562	65
566969	66
673182	67
22766095	68
22711226	69
27523664	70
608669	71
4950232	72
554241230	73
461885	74
591379	75
589834	76
469896	77
519909838	78
794573	79
31648216	80
740508	81
41643530	82
484249935	83
864431	84
484249936	85
28152636	86
1383736734	87
31546854	88
415904870	89
1404650363	90
1426947592	91
632801	92
1413325848	93
1371568154	94
433307	95
1390430246	96
1407222577	97
1410624293	98
4898223	99
436487107	100
1326027044	101
451113348	102
1423511231	103
1323981832	104
1422641808	105
1300104216	106
1421012624	107
1331873045	108
1358848647	109
1415337742	110
530060589	111
506355367	112
506354046	113
26202039	114
22707008	115
22707014	116
430208123	117
761515	118
26534724	119
188051	120
188432	121
156524	122
26090160	123
77099	124
299601	125
63650	126
110184	127
26217307	128
103892	129
31168464	130
1426883824	131
1346724127	132
28592559	133
432698825	134
1424766676	135
434981391	136
432698831	137
1399533630	138
1407358755	139
1355147933	140
1355149436	141
1355149437	142
1362805114	143
1373172789	144
1317395076	145
1350051594	146
1343445094	147
1358170947	148
1347133774	149
18803225	150
18803205	151
555841351	152
28768438	153
1390127149	154
26974899	155
1372736683	156
19153873	157
19153845	158
28524673	159
4877009	160
25643291	161
247945	162
4874221	163
1418128838	164
531295576	165
26348061	166
28009097	167
27570290	168
5247681	169
1314952590	170
458238847	171
530986868	172
1302371125	173
505446673	174
534542015	175
464015704	176
470759234	177
467164897	178
431610126	179
1329392980	180
32957012	181
33497436	182
28188434	183
1430517292	184
31877250	185
30500857	186
1426669182	187
1424537421	188
1422745200	189
1423109624	190
31877077	191
1418603002	192
1420491527	193
1418739991	194
1418654425	195
1395252835	196
1420053843	197
1400256289	198
1419572001	199
1425676569	200
1422918971	201
1422719250	202
326742	203
1416685949	204
1422992245	205
1368711349	206
327294	207
1425428793	208
22004078	209
16686610	210
21256058	211
4226232	212
2112908	213
3986040	214
1476091	215
2010074	216
19553535	217
1868480	218
1413270618	219
1637670	220
512099480	221
1406429196	222
1311864709	223
1304867327	224
26679470	225
29427498	226
18666849	227
1409093519	228
1415784995	229
1415785929	230
444267214	231
1360831521	232
429460884	233
1418069947	234
1415828665	235
427016184	236
1415785927	237
1415785928	238
1359356908	239
541687281	240
375328	241
1363948882	242
208902	243
33206214	244
421423806	245
1381794108	246
25707139	247
1373168742	248
1425643256	249
1426087898	250
1422992414	251
1425818683	252
1422989732	253
1417862065	254
1425818639	255
1381634928	256
1377563113	257
557579748	258
484278264	259
1297742167	260
574155311	261
488873042	262
1384311632	263
1406794102	264
1425082350	265
1400694333	266
537510088	267
365585	268
1416387774	269
1415566662	270
1331592936	271
254516	272
1413377028	273
1406043587	274
1335350269	275
1392971370	276
191066	277
1418953604	278
21231648	279
1300499352	280
1400110511	281
463197560	282
21231314	283
2196242	284
4053134	285
28497598	286
2873679	287
386538	288
1336856865	289
1350584035	290
1335968312	291
374597	292
1432901731	293
1432514830	294
209326	295
1412022850	296
1311347333	297
543986947	298
524149106	299
28310828	300
1371453070	301
1381283988	302
567644019	303
26231595	304
28859689	305
472045056	306
1380832261	307
19453189	308
85580	309
1379901	310
36668614	311
1425619718	312
1409129676	313
26244634	314
28481189	315
17793619	316
1383927243	317
66282	318
865632948	319
326719	320
1376873330	321
574347194	322
1413142894	323
1380075991	324
28196001	325
526081111	326
1386055857	327
1315006934	328
538737139	329
1374941143	330
1324618432	331
1380495379	332
556204130	333
556509143	334
1407256965	335
1379112656	336
1384407086	337
31352424	338
19166168	339
31789001	340
1398389451	341
22493983	342
17845490	343
3940021	344
405279587	345
24702494	346
573955450	347
1660021	348
68260	349
2108212	350
441120217	351
27343943	352
562759025	353
441491828	354
29593497	355
2123713	356
491757270	357
484365106	358
1431498410	359
491271737	360
551335083	361
1360746868	362
1338490248	363
430114655	364
28283079	365
26278742	366
26544456	367
1372514696	368
1428026963	369
1420450395	370
1429962439	371
1429023416	372
1432199271	373
1431092530	374
1431669391	375
1429509758	376
1426745522	377
413834927	378
448596416	379
557584751	380
414586021	381
413834924	382
414586022	383
413834967	384
413834959	385
413834919	386
566223655	387
29713132	388
530397372	389
461074907	390
31445474	391
139730	392
39635710	393
535612106	394
32743519	395
520126220	396
410161058	397
483419554	398
492948133	399
505682303	400
515607263	401
559415904	402
1294911016	403
1311346060	404
1325711970	405
1340412944	406
1379687187	407
1421231625	408
448749148	409
1363882570	410
28864241	411
32835377	412
1311530818	413
476323056	414
1372166	415
464797752	416
2061445	417
496071832	418
492228208	419
444003269	420
519286594	421
407002519	422
1878826	423
30798041	424
5308001	425
27583103	426
5307892	427
5132752	428
1145407	429
1060910	430
22006167	431
22006389	432
27471607	433
27708290	434
1341653	435
26160782	436
26818416	437
496902058	438
33367534	439
1404947096	440
1345916319	441
526464852	442
531295605	443
1403703133	444
557583289	445
5209290	446
441107880	447
436514312	448
420480809	449
501413864	450
29379428	451
31234342	452
28256790	453
28445860	454
546722030	455
17283245	456
432698303	457
461124717	458
33004707	459
423227510	460
32683394	461
30039126	462
1355394867	463
38018486	464
422960065	465
28907016	466
29759340	467
26547256	468
32046115	469
1365031426	470
27669599	471
31967080	472
1063288	473
817759	474
1876490	475
3421547	476
2420001	477
22072743	478
19012406	479
406276563	480
16593340	481
20713138	482
20282663	483
17571527	484
413156720	485
21303933	486
22332732	487
4141805	488
4141808	489
4141810	490
4141812	491
4141814	492
4141816	493
4141818	494
4141820	495
4141822	496
4141824	497
27927007	498
429482207	499
2923500	500
1426857034	501
1315466679	502
436487069	503
436487066	504
436487064	505
27927002	506
21038520	507
1297743194	508
22723091	509
5271359	510
108286	511
26165907	512
22649207	513
22723043	514
417247973	515
34002930	516
840325	517
22733961	518
554360635	519
412264926	520
34383405	521
16525851	522
26652701	523
18304521	524
5298988	525
1365879365	526
299757	527
574792912	528
522529494	529
403012517	530
451701237	531
1386988681	532
41666511	533
479219481	534
1343146025	535
28391133	536
409060768	537
1318941057	538
443876566	539
1348167239	540
512613909	541
1382167594	542
1343509867	543
462523104	544
451126661	545
1324826685	546
526883548	547
22792646	548
36496646	549
4143134	550
407002778	551
28315980	552
19811212	553
29312069	554
435004245	555
35779188	556
29750499	557
26158570	558
389284	559
29154365	560
5252824	561
30212501	562
5236629	563
29283108	564
349782	565
30212495	566
479138299	567
1406191975	568
1424994433	569
1398435115	570
1382666448	571
18614187	572
1382670265	573
1371410357	574
29789851	575
1362208169	576
1374526740	577
857896	578
139229	579
29137869	580
492833245	581
139221	582
498371654	583
498372619	584
865048095	585
473742686	586
1371240877	587
1356527777	588
461811935	589
1310957428	590
1386012293	591
1428166904	592
1367609755	593
514216257	594
514213582	595
33004770	596
406000144	597
460112483	598
1313558725	599
487598158	600
39324664	601
441120138	602
536154310	603
532940288	604
34248357	605
1336871367	606
561307164	607
409931558	608
1413984684	609
5313562	610
1411986565	611
4114485	612
1296548298	613
448317103	614
1363383658	615
5399745	616
1307396329	617
27506704	618
3027939	619
2786280	620
3404374	621
21915699	622
16532462	623
1325453694	624
33916533	625
28547192	626
2639477	627
1346218810	628
490182225	629
26607561	630
413077015	631
1365158804	632
1407355353	633
1410775595	634
1331021125	635
521726912	636
549941343	637
517542039	638
522041157	639
1314794977	640
1320591862	641
33111443	642
521417643	643
1397021895	644
563733742	645
28830412	646
29737634	647
493950499	648
427606780	649
25731432	650
1321947842	651
494858498	652
522444650	653
521416704	654
557584800	655
406072455	656
555422283	657
1304960504	658
1409136605	659
1348896822	660
1352045760	661
468176711	662
32717172	663
440355309	664
1384026889	665
1345022048	666
1431766283	667
1429659957	668
1429927221	669
1431915267	670
1431565818	671
1425814108	672
1425207113	673
1429862753	674
1426911238	675
1431648142	676
1397872624	677
1394642681	678
1396196558	679
1395036762	680
1393844347	681
1385468219	682
1387421284	683
1386517342	684
1386367332	685
1385999583	686
28679438	687
475552	688
22744926	689
3911328	690
1379215363	691
2640838	692
28273860	693
1378992061	694
1317736524	695
485533647	696
1397226690	697
1397227040	698
1325896374	699
1325898350	700
1325898352	701
1396141637	702
1325711419	703
1325897389	704
1325898351	705
1397226691	706
531051015	707
1330733583	708
1385552703	709
28254795	710
467590816	711
473873434	712
35847042	713
508053141	714
21231378	715
474791866	716
1320729279	717
28618121	718
403710520	719
2190323	720
28592288	721
3165888	722
2315360	723
18212276	724
536099160	725
1389807767	726
184467	727
28633606	728
487379285	729
184557	730
446944042	731
1380193360	732
129237	733
28680161	734
1422004391	735
32785396	736
1334248824	737
1397680232	738
1423993813	739
1417465877	740
1395381349	741
28481826	742
1355079681	743
443242	744
28310475	745
482464439	746
1297042461	747
27553910	748
489079672	749
536769602	750
425828514	751
411259310	752
1335639976	753
33544176	754
515796142	755
515822075	756
408814018	757
515796136	758
515796132	759
515816091	760
515816093	761
408814027	762
31721388	763
473571576	764
1307473639	765
27840835	766
1318088495	767
1378762448	768
27825591	769
95843	770
527779052	771
4978816	772
32835842	773
514071328	774
1386460251	775
1431880021	776
520458166	777
1425918871	778
1417754045	779
1413585838	780
1425940911	781
442314990	782
1412572805	783
1375539402	784
1416772486	785
1417818709	786
1425069319	787
1406649619	788
1375935067	789
392907	790
1382423403	791
1358848433	792
1356499052	793
1418098243	794
1293951965	795
1387585349	796
468134153	797
1417870496	798
1342954732	799
1426928086	800
1294924331	801
1407546865	802
1356104715	803
1407551473	804
1359250806	805
1343454593	806
1374304635	807
1328224430	808
1324088624	809
1354477901	810
1372953934	811
1356344311	812
541103877	813
1398663352	814
169341	815
438900437	816
1343756008	817
1432427847	818
22834906	819
285097	820
1384283834	821
472203393	822
463895473	823
480579393	824
36895537	825
32785674	826
462391069	827
29567100	828
4873065	829
28793140	830
32619064	831
534540498	832
537936060	833
539982581	834
1382980519	835
1382340352	836
1379945341	837
411236374	838
452613551	839
493705701	840
28436982	841
440403589	842
31789010	843
480426313	844
26092806	845
37653063	846
33418501	847
1376715853	848
1364343491	849
4386589	850
515453363	851
421148673	852
1414637330	853
1418617584	854
1418617587	855
1391722099	856
437245057	857
1425204643	858
1405639139	859
1381414166	860
1425212274	861
1419183725	862
1317646468	863
1422476209	864
1407272623	865
1426888943	866
1331997081	867
1412899511	868
1425587051	869
29046113	870
102611	871
28219454	872
17950514	873
3157058	874
27562868	875
26563677	876
472949880	877
1296400127	878
4017126	879
405242464	880
28815250	881
26060066	882
28977819	883
1384264596	884
1419458683	885
5054658	886
145871	887
65165	888
625849	889
530986903	890
1693663	891
19027547	892
1369786931	893
3314358	894
5133273	895
1309995372	896
3069853	897
31997781	898
19027588	899
1428299645	900
517411583	901
1296410418	902
29947420	903
444269135	904
419594258	905
506092035	906
36990266	907
436487129	908
4237024	909
1299346137	910
558572724	911
5267286	912
1357785909	913
1305280	914
1378085345	915
1404885266	916
1376142151	917
5042274	918
1386654696	919
1366922904	920
1346979588	921
564839748	922
36386428	923
36386429	924
36386430	925
36386431	926
36386432	927
36390464	928
26621385	929
35023286	930
33791649	931
1296946599	932
31997691	933
459720782	934
36190947	935
415904278	936
473817632	937
495218194	938
28068737	939
1421191995	940
1421191783	941
1421191830	942
1421191983	943
1407551413	944
509512457	945
493735012	946
40147554	947
1397293557	948
820665	949
453398	950
21562994	951
508717752	952
408140868	953
458697630	954
1393602521	955
458270160	956
1348917629	957
29897268	958
29429847	959
31445771	960
28285910	961
425008265	962
29122794	963
28547432	964
29772884	965
34183118	966
36199725	967
421563717	968
21527116	969
3409242	970
5130114	971
19304539	972
2177197	973
2515661	974
5165667	975
5193021	976
3747113	977
21383873	978
5043107	979
1377247	980
525734371	981
400971152	982
39122599	983
34586560	984
550654158	985
29592100	986
29567103	987
26493567	988
1358187336	989
1405042080	990
1416378346	991
1375468860	992
36668810	993
1355074003	994
1426865573	995
557583012	996
1371427950	997
663033	998
560020161	999
5041155	1000
443513	1001
4988618	1002
442319	1003
442300	1004
1403679982	1005
22450736	1006
27901933	1007
29418974	1008
30830982	1009
864224474	1010
520566213	1011
29775866	1012
560513311	1013
480769654	1014
425008401	1015
461090506	1016
425100824	1017
1330972472	1018
504264247	1019
493458103	1020
454035505	1021
503426999	1022
1392976923	1023
1423329288	1024
417833029	1025
485992506	1026
108951	1027
1405430730	1028
26907680	1029
1697653	1030
401722227	1031
838201	1032
26260334	1033
838366	1034
1413515085	1035
838363	1036
1427051855	1037
838284	1038
26260379	1039
838303	1040
838270	1041
1432398938	1042
1422785358	1043
1423202982	1044
1401435345	1045
1396953490	1046
1357587672	1047
1386946635	1048
1426666131	1049
33922164	1050
1352219685	1051
1415505739	1052
1391639224	1053
1340006976	1054
436355260	1055
1402977069	1056
1397513050	1057
1400068473	1058
1392089153	1059
1397140671	1060
512359195	1061
28560087	1062
27542857	1063
21253809	1064
41644553	1065
16957780	1066
447281375	1067
1344644402	1068
493394429	1069
26199445	1070
402073046	1071
1364800914	1072
1386669532	1073
28029287	1074
1371052243	1075
1388967976	1076
32102855	1077
499384280	1078
29542751	1079
1416647322	1080
1425234641	1081
