58	11	11
58	12	12
59	0	13543
59	10	10
59	11	11
59	12	12
60	0	13547
60	13	13
60	14	14
60	15	15
61	0	13548
61	13	13
61	14	14
61	15	15
62	0	13547
62	13	13
62	14	14
62	15	15
63	0	13549
63	13	13
63	14	14
63	15	15
64	0	13550
64	13	13
64	14	14
64	15	15
65	0	13550
65	13	13
65	14	14
65	15	15
66	0	13550
66	13	13
66	14	14
66	15	15
67	0	13551
67	13	13
67	14	14
67	15	15
68	0	13551
68	13	13
68	14	14
68	15	15
69	0	13552
69	13	13
69	14	14
69	15	15
70	0	13553
70	1	5
70	3	2
70	16	16
71	0	13554
71	1	5
71	3	2
71	16	16
72	0	4171
72	1	5
72	3	2
72	16	16
73	0	13555
73	1	5
73	3	2
73	16	16
74	0	13556
74	1	5
74	3	2
74	16	16
75	0	6731
75	1	5
75	3	2
75	16	16
76	0	13193
76	1	5
76	3	2
76	16	16
77	0	4292
77	1	5
77	3	2
77	16	16
78	0	10199
78	1	5
78	3	2
78	16	16
79	0	13557
79	1	5
79	3	2
79	16	16
80	0	13558
80	6	6
80	17	17
80	18	18
81	0	13559
81	6	6
81	17	17
81	18	18
82	0	13560
82	6	6
82	17	17
82	18	18
83	0	13561
83	6	6
83	17	17
83	18	18
84	0	13562
84	6	6
84	17	17
84	18	18
85	0	13563
85	6	6
85	17	17
85	18	18
86	0	13564
86	6	6
86	17	17
86	18	18
87	0	13565
87	6	6
87	17	17
87	18	18
88	0	13566
88	6	6
88	17	17
88	18	18
89	0	13567
89	6	6
89	17	17
89	18	18
90	0	13568
90	6	6
90	15	15
90	19	19
91	0	13569
91	6	6
91	15	15
91	19	19
92	0	13570
92	6	6
92	15	15
92	19	19
93	0	13571
93	6	6
93	15	15
93	19	19
94	0	13572
94	6	6
94	15	15
94	19	19
95	0	13573
95	6	6
95	15	15
95	19	19
96	0	13574
96	6	6
96	15	15
96	19	19
97	0	13575
97	6	6
97	15	15
97	19	19
98	0	13571
98	6	6
98	15	15
98	19	19
99	0	13576
99	6	6
99	15	15
99	19	19
100	0	13577
100	20	20
100	6	6
100	21	21
101	0	2103
101	20	20
101	6	6
101	21	21
102	0	13578
102	20	20
102	6	6
102	21	21
103	0	13579
103	20	20
103	6	6
103	21	21
104	0	13578
104	20	20
104	6	6
104	21	21
105	0	13580
105	20	20
105	6	6
105	21	21
106	0	13581
106	20	20
106	6	6
106	21	21
107	0	13582
107	20	20
107	6	6
107	21	21
108	0	13583
108	20	20
108	6	6
108	21	21
109	0	2103
109	20	20
109	6	6
109	21	21
110	0	8334
110	1	5
110	3	2
110	10	10
111	0	13584
111	1	5
111	3	2
111	10	10
112	0	13585
112	1	5
112	3	2
112	10	10
113	0	3699
113	1	5
113	3	2
113	10	10
114	0	13586
114	1	5
114	3	2
114	10	10
115	0	13587
115	1	5
115	3	2
115	10	10
116	0	13588
116	1	5
116	3	2
116	10	10
117	0	13589
117	1	5
117	3	2
117	10	10
118	0	5346
118	1	5
118	3	2
118	10	10
119	0	5345
119	1	5
119	3	2
119	10	10
120	0	13590
120	1	5
120	3	2
120	10	10
121	0	7762
121	1	5
121	3	2
121	10	10
122	0	9548
122	1	5
122	3	2
122	10	10
123	0	13591
123	1	5
123	3	2
123	10	10
124	0	11109
124	1	5
124	3	2
124	10	10
125	0	13592
125	1	5
125	3	2
125	10	10
126	0	13593
126	1	5
126	3	2
126	10	10
127	0	13594
127	1	5
127	3	2
127	10	10
128	0	13595
128	1	5
128	3	2
128	10	10
129	0	5195
129	1	5
129	3	2
129	10	10
130	0	13596
130	22	22
130	11	11
130	23	23
131	0	13597
131	22	22
131	11	11
131	23	23
132	0	13598
132	22	22
132	11	11
132	23	23
133	0	13599
133	22	22
133	11	11
133	23	23
134	0	13600
134	22	22
134	11	11
134	23	23
135	0	13601
135	22	22
135	11	11
135	23	23
136	0	13602
136	22	22
136	11	11
136	23	23
137	0	13603
137	22	22
137	11	11
137	23	23
138	0	13604
138	22	22
138	11	11
138	23	23
139	0	13605
139	22	22
139	11	11
139	23	23
140	0	13606
140	1	5
140	24	24
140	25	25
141	0	13607
141	1	5
141	24	24
141	25	25
142	0	13608
142	1	5
142	24	24
142	25	25
143	0	13609
143	1	5
143	24	24
143	25	25
144	0	13610
144	1	5
144	24	24
144	25	25
145	0	13611
145	1	5
145	24	24
145	25	25
146	0	11074
146	1	5
146	24	24
146	25	25
147	0	13612
147	1	5
147	24	24
147	25	25
148	0	13613
148	1	5
148	24	24
148	25	25
149	0	13614
149	1	5
149	24	24
149	25	25
150	0	13615
150	17	17
150	16	16
150	26	26
151	0	13616
151	17	17
151	16	16
151	26	26
152	0	13617
152	17	17
152	16	16
152	26	26
153	0	13618
153	17	17
153	16	16
153	26	26
154	0	13619
154	17	17
154	16	16
154	26	26
155	0	13620
155	17	17
155	16	16
155	26	26
156	0	13621
156	17	17
156	16	16
156	26	26
157	0	13622
157	17	17
157	16	16
157	26	26
158	0	13623
158	17	17
158	16	16
158	26	26
159	0	13624
159	17	17
159	16	16
159	26	26
160	0	13625
160	1	5
160	27	27
160	7	7
161	0	13626
161	1	5
161	27	27
161	7	7
162	0	10473
162	1	5
162	27	27
162	7	7
163	0	9940
163	1	5
163	27	27
163	7	7
164	0	5768
164	1	5
164	27	27
164	7	7
165	0	13627
165	1	5
165	27	27
165	7	7
166	0	13595
166	1	5
166	27	27
166	7	7
167	0	13628
167	1	5
167	27	27
167	7	7
168	0	13629
168	1	5
168	27	27
168	7	7
169	0	13625
169	1	5
169	27	27
169	7	7
170	0	12709
170	1	5
170	3	2
170	28	28
171	0	3684
171	1	5
171	3	2
171	28	28
172	0	12438
172	1	5
172	3	2
172	28	28
173	0	13630
173	1	5
173	3	2
173	28	28
174	0	8147
174	1	5
174	3	2
174	28	28
175	0	13631
175	1	5
175	3	2
175	28	28
176	0	3695
176	1	5
176	3	2
176	28	28
177	0	13625
177	1	5
177	3	2
177	28	28
178	0	13632
178	1	5
178	3	2
178	28	28
179	0	10563
179	1	5
179	3	2
179	28	28
180	0	13594
180	3	2
180	29	29
181	0	13594
181	3	2
181	29	29
182	0	13594
182	3	2
182	29	29
183	0	13594
183	3	2
183	29	29
184	0	13594
184	3	2
184	29	29
185	0	13594
185	3	2
185	29	29
186	0	13633
186	3	2
186	29	29
187	0	13633
187	3	2
187	29	29
188	0	13634
188	3	2
188	29	29
189	0	13635
189	1	5
189	27	27
189	30	30
190	0	13636
190	1	5
190	27	27
190	30	30
191	0	13637
191	1	5
191	27	27
191	30	30
192	0	13638
192	1	5
192	27	27
192	30	30
193	0	13639
193	1	5
193	27	27
193	30	30
194	0	13629
194	1	5
194	27	27
194	30	30
195	0	13640
195	1	5
195	27	27
195	30	30
196	0	13641
196	1	5
196	27	27
196	30	30
197	0	13642
197	1	5
197	27	27
197	30	30
198	0	13643
198	1	5
198	27	27
198	30	30
199	0	13644
199	7	7
199	3	2
199	4	3
200	0	13645
200	7	7
200	3	2
200	4	3
201	0	13646
201	7	7
201	3	2
201	4	3
202	0	13647
202	7	7
202	3	2
202	4	3
203	0	13648
203	7	7
203	3	2
203	4	3
204	0	13648
204	7	7
204	3	2
204	4	3
205	0	13649
205	7	7
205	3	2
205	4	3
206	0	9287
206	7	7
206	3	2
206	4	3
207	0	9614
207	7	7
207	3	2
207	4	3
208	0	4227
208	7	7
208	3	2
208	4	3
209	0	13650
209	3	2
210	0	13651
210	3	2
211	0	13652
211	3	2
212	0	13653
212	3	2
213	0	13654
213	3	2
214	0	13655
214	3	2
215	0	7424
215	3	2
216	0	7061
216	3	2
217	0	13656
217	3	2
218	0	13657
218	3	2
219	0	13658
219	31	31
219	1	5
219	32	32
220	0	13658
220	31	31
220	1	5
220	32	32
221	0	13658
221	31	31
221	1	5
221	32	32
222	0	13658
222	31	31
222	1	5
222	32	32
223	0	13658
223	31	31
223	1	5
223	32	32
224	0	13658
224	31	31
224	1	5
224	32	32
225	0	13658
225	31	31
225	1	5
225	32	32
226	0	13658
226	31	31
226	1	5
226	32	32
227	0	13658
227	31	31
227	1	5
227	32	32
228	0	13658
228	31	31
228	1	5
228	32	32
229	0	13659
229	1	5
229	3	2
230	0	13660
230	1	5
230	3	2
231	0	13661
231	1	5
231	3	2
232	0	13660
232	1	5
232	3	2
233	0	13630
233	1	5
233	3	2
234	0	9255
234	1	5
234	3	2
235	0	8103
235	1	5
235	3	2
236	0	13662
236	1	5
236	3	2
237	0	8103
237	1	5
237	3	2
238	0	13663
238	1	5
238	3	2
239	0	13664
239	33	33
239	3	2
239	34	34
240	0	13664
240	33	33
240	3	2
240	34	34
241	0	13664
241	33	33
241	3	2
241	34	34
242	0	13664
242	33	33
242	3	2
242	34	34
243	0	13664
243	33	33
243	3	2
243	34	34
244	0	13664
244	33	33
244	3	2
244	34	34
245	0	13664
245	33	33
245	3	2
245	34	34
246	0	13664
246	33	33
246	3	2
246	34	34
247	0	13664
247	33	33
247	3	2
247	34	34
248	0	13664
248	33	33
248	3	2
248	34	34
249	0	13665
249	33	33
249	34	34
250	0	13665
250	33	33
250	34	34
251	0	13665
251	33	33
251	34	34
252	0	13665
252	33	33
252	34	34
253	0	13665
253	33	33
253	34	34
254	0	13665
254	33	33
254	34	34
255	0	13665
255	33	33
255	34	34
256	0	13665
256	33	33
256	34	34
257	0	13665
257	33	33
257	34	34
258	0	13665
258	33	33
258	34	34
259	0	13666
259	27	27
259	10	10
259	8	8
260	0	13667
260	27	27
260	10	10
260	8	8
261	0	13668
261	27	27
261	10	10
261	8	8
262	0	13668
262	27	27
262	10	10
262	8	8
263	0	13667
263	27	27
263	10	10
263	8	8
264	0	13668
264	27	27
264	10	10
264	8	8
265	0	13668
265	27	27
265	10	10
265	8	8
266	0	13669
266	27	27
266	10	10
266	8	8
267	0	13670
267	27	27
267	10	10
267	8	8
268	0	13670
268	27	27
268	10	10
268	8	8
269	0	13671
269	8	8
269	29	29
269	23	23
270	0	11437
270	8	8
270	29	29
270	23	23
271	0	13632
271	8	8
271	29	29
271	23	23
272	0	11127
272	8	8
272	29	29
272	23	23
273	0	6460
273	8	8
273	29	29
273	23	23
274	0	13672
274	8	8
274	29	29
274	23	23
275	0	9942
275	8	8
275	29	29
275	23	23
276	0	2127
276	8	8
276	29	29
276	23	23
277	0	9615
277	8	8
277	29	29
277	23	23
278	0	13673
279	0	13673
280	0	13673
281	0	13673
282	0	13673
283	0	13673
284	0	13673
285	0	13673
286	0	13673
287	0	13673
288	0	9944
288	2	1
289	0	10204
289	2	1
290	0	7537
290	2	1
291	0	6462
291	2	1
292	0	7225
292	2	1
293	0	10204
293	2	1
294	0	10571
294	2	1
295	0	7767
295	2	1
296	0	2127
296	2	1
297	0	3056
297	1	5
297	3	2
297	4	3
298	0	13674
298	1	5
298	3	2
298	4	3
299	0	13675
299	1	5
299	3	2
299	4	3
300	0	11370
300	1	5
300	3	2
300	4	3
301	0	2116
301	1	5
301	3	2
301	4	3
302	0	13676
302	1	5
302	3	2
302	4	3
303	0	11677
303	1	5
303	3	2
303	4	3
304	0	6731
304	1	5
304	3	2
304	4	3
305	0	13677
305	1	5
305	3	2
305	4	3
306	0	13678
306	1	5
306	3	2
306	4	3
307	0	13679
307	35	35
307	17	17
307	11	11
308	0	13679
308	35	35
308	17	17
308	11	11
309	0	13679
309	35	35
309	17	17
309	11	11
310	0	13680
310	35	35
310	17	17
310	11	11
311	0	13681
311	35	35
311	17	17
311	11	11
312	0	13681
312	35	35
312	17	17
312	11	11
313	0	13681
313	35	35
313	17	17
313	11	11
314	0	13682
314	35	35
314	17	17
314	11	11
315	0	13682
315	35	35
315	17	17
315	11	11
316	0	13682
316	35	35
316	17	17
316	11	11
317	0	11127
317	1	5
317	3	2
317	19	19
318	0	11127
318	1	5
318	3	2
318	19	19
319	0	13632
319	1	5
319	3	2
319	19	19
320	0	13683
320	1	5
320	3	2
320	19	19
321	0	5781
321	1	5
321	3	2
321	19	19
322	0	13684
322	1	5
322	3	2
322	19	19
323	0	3066
323	1	5
323	3	2
323	19	19
324	0	12977
324	1	5
324	3	2
324	19	19
325	0	13685
325	1	5
325	3	2
325	19	19
326	0	13686
326	11	11
326	35	35
326	25	25
327	0	13687
327	11	11
327	35	35
327	25	25
328	0	13688
328	11	11
328	35	35
328	25	25
329	0	13689
329	11	11
329	35	35
329	25	25
330	0	13690
330	11	11
330	35	35
330	25	25
331	0	13690
331	11	11
331	35	35
331	25	25
332	0	13691
332	11	11
332	35	35
332	25	25
333	0	13692
333	11	11
333	35	35
333	25	25
334	0	13693
334	11	11
334	35	35
334	25	25
335	0	13694
335	11	11
335	35	35
335	25	25
336	0	13695
336	7	7
336	3	2
336	36	36
337	0	13696
337	7	7
337	3	2
337	36	36
338	0	13697
338	7	7
338	3	2
338	36	36
339	0	13698
339	7	7
339	3	2
339	36	36
340	0	13699
340	7	7
340	3	2
340	36	36
341	0	13700
341	7	7
341	3	2
341	36	36
342	0	13701
342	7	7
342	3	2
342	36	36
343	0	13702
343	7	7
343	3	2
343	36	36
344	0	13703
344	7	7
344	3	2
344	36	36
345	0	13704
345	7	7
345	3	2
345	36	36
346	0	13705
346	8	8
346	37	37
346	17	17
347	0	13705
347	8	8
347	37	37
347	17	17
348	0	13705
348	8	8
348	37	37
348	17	17
349	0	13705
349	8	8
349	37	37
349	17	17
350	0	13705
350	8	8
350	37	37
350	17	17
351	0	13705
351	8	8
351	37	37
351	17	17
352	0	13705
352	8	8
352	37	37
352	17	17
353	0	13705
353	8	8
353	37	37
353	17	17
354	0	13705
354	8	8
354	37	37
354	17	17
355	0	13705
355	8	8
355	37	37
355	17	17
356	0	13706
357	0	13707
358	0	13708
359	0	13709
360	0	13710
361	0	13661
362	0	13711
363	0	13712
364	0	13713
365	0	13714
366	0	13715
366	1	5
366	3	2
366	16	16
367	0	13716
367	1	5
367	3	2
367	16	16
368	0	13717
368	1	5
368	3	2
368	16	16
369	0	13718
369	1	5
369	3	2
369	16	16
370	0	13719
370	1	5
370	3	2
370	16	16
371	0	6040
371	1	5
371	3	2
371	16	16
372	0	13720
372	1	5
372	3	2
372	16	16
373	0	13721
373	1	5
373	3	2
373	16	16
374	0	13722
374	1	5
374	3	2
374	16	16
375	0	13723
375	1	5
375	3	2
375	16	16
376	0	13724
377	0	13725
378	0	13726
379	0	13727
380	0	13728
381	0	13729
382	0	13730
383	0	13731
384	0	13732
385	0	13733
386	0	13734
386	27	27
387	0	13735
387	27	27
388	0	13736
388	27	27
389	0	13737
389	27	27
390	0	13738
390	27	27
391	0	13739
391	27	27
392	0	13735
392	27	27
393	0	13737
393	27	27
394	0	13734
394	27	27
395	0	13740
395	27	27
396	0	13741
396	6	6
396	25	25
397	0	13742
397	6	6
397	25	25
398	0	13743
398	6	6
398	25	25
399	0	13744
399	6	6
399	25	25
400	0	13745
400	6	6
400	25	25
401	0	13746
401	6	6
401	25	25
402	0	13747
402	6	6
402	25	25
403	0	13748
403	6	6
403	25	25
404	0	13749
404	6	6
404	25	25
405	0	13750
405	6	6
405	25	25
406	0	6456
407	0	5358
408	0	8325
409	0	13283
410	0	13283
411	0	7907
412	0	2516
413	0	2516
414	0	2516
415	0	9102
416	0	13659
416	3	2
416	17	17
416	38	38
417	0	13659
417	3	2
417	17	17
417	38	38
418	0	13751
418	3	2
418	17	17
418	38	38
419	0	13752
419	3	2
419	17	17
419	38	38
420	0	13753
420	3	2
420	17	17
420	38	38
421	0	13659
421	3	2
421	17	17
421	38	38
422	0	13754
422	3	2
422	17	17
422	38	38
423	0	13755
423	3	2
423	17	17
423	38	38
424	0	13756
424	3	2
424	17	17
424	38	38
425	0	13757
425	39	39
425	35	35
425	40	40
426	0	13758
426	39	39
426	35	35
426	40	40
427	0	13759
427	39	39
427	35	35
427	40	40
428	0	13760
428	39	39
428	35	35
428	40	40
429	0	13761
429	39	39
429	35	35
429	40	40
430	0	13762
430	39	39
430	35	35
430	40	40
431	0	0
431	39	39
431	35	35
431	40	40
432	0	12269
432	39	39
432	35	35
432	40	40
433	0	8039
433	39	39
433	35	35
433	40	40
434	0	13760
434	39	39
434	35	35
434	40	40
435	0	4873
436	0	13763
437	0	13764
438	0	13765
439	0	13766
440	0	3061
441	0	13758
442	0	5529
443	0	13767
444	0	3031
445	0	13768
445	1	5
445	3	2
445	23	23
446	0	13769
446	1	5
446	3	2
446	23	23
447	0	13603
447	1	5
447	3	2
447	23	23
448	0	13770
448	1	5
448	3	2
448	23	23
449	0	13771
449	1	5
449	3	2
449	23	23
450	0	13768
450	1	5
450	3	2
450	23	23
451	0	5001
451	1	5
451	3	2
451	23	23
452	0	13772
452	1	5
452	3	2
452	23	23
453	0	13773
453	1	5
453	3	2
453	23	23
454	0	13774
454	1	5
454	3	2
454	23	23
455	0	13775
455	7	7
455	41	41
455	42	42
456	0	13776
456	7	7
456	41	41
456	42	42
457	0	13777
457	7	7
457	41	41
457	42	42
458	0	13778
458	7	7
458	41	41
458	42	42
459	0	13779
459	7	7
459	41	41
459	42	42
460	0	13780
460	7	7
460	41	41
460	42	42
461	0	13781
461	7	7
461	41	41
461	42	42
462	0	13782
462	7	7
462	41	41
462	42	42
463	0	13783
463	7	7
463	41	41
463	42	42
464	0	13784
464	7	7
464	41	41
464	42	42
465	0	13785
466	0	13785
467	0	13785
468	0	13785
469	0	13785
470	0	13785
471	0	13785
472	0	13785
473	0	13785
474	0	13785
475	0	13786
476	0	13787
477	0	13788
478	0	13789
479	0	13790
480	0	13791
481	0	13792
482	0	13793
483	0	13794
484	0	13795
484	7	7
485	0	13796
485	7	7
486	0	13797
486	7	7
487	0	13798
487	7	7
488	0	13799
488	7	7
489	0	13800
489	7	7
490	0	13801
490	7	7
491	0	13802
491	7	7
492	0	13803
492	7	7
493	0	13804
493	7	7
494	0	13805
494	17	17
494	28	28
494	10	10
495	0	13806
495	17	17
495	28	28
495	10	10
496	0	13807
496	17	17
496	28	28
496	10	10
497	0	13808
497	17	17
497	28	28
497	10	10
498	0	13809
498	17	17
498	28	28
498	10	10
499	0	13810
499	17	17
499	28	28
499	10	10
500	0	13811
500	17	17
500	28	28
500	10	10
501	0	13812
501	17	17
501	28	28
501	10	10
502	0	13813
502	17	17
502	28	28
502	10	10
503	0	13814
503	17	17
503	28	28
503	10	10
504	0	13815
504	33	33
504	7	7
505	0	13815
505	33	33
505	7	7
506	0	0
506	33	33
506	7	7
507	0	13816
507	33	33
507	7	7
508	0	13817
508	33	33
508	7	7
509	0	13818
509	33	33
509	7	7
510	0	13819
510	33	33
510	7	7
511	0	13820
511	33	33
511	7	7
512	0	13821
512	33	33
512	7	7
513	0	13816
513	33	33
513	7	7
514	0	13822
514	6	6
514	38	38
514	1	5
515	0	13823
515	6	6
515	38	38
515	1	5
516	0	13824
516	6	6
516	38	38
516	1	5
517	0	13825
517	6	6
517	38	38
517	1	5
518	0	13826
518	6	6
518	38	38
518	1	5
519	0	13827
519	6	6
519	38	38
519	1	5
520	0	13603
520	6	6
520	38	38
520	1	5
521	0	13828
521	6	6
521	38	38
521	1	5
522	0	13829
522	6	6
522	38	38
522	1	5
523	0	13830
523	3	2
523	26	26
524	0	13798
524	3	2
524	26	26
525	0	13798
525	3	2
525	26	26
526	0	13798
526	3	2
526	26	26
527	0	13831
527	3	2
527	26	26
528	0	13798
528	3	2
528	26	26
529	0	13832
529	3	2
529	26	26
530	0	13833
530	3	2
530	26	26
531	0	13834
531	3	2
531	26	26
532	0	13798
532	3	2
532	26	26
533	0	13835
533	3	2
533	19	19
533	38	38
534	0	13835
534	3	2
534	19	19
534	38	38
535	0	13835
535	3	2
535	19	19
535	38	38
536	0	13835
536	3	2
536	19	19
536	38	38
537	0	13835
537	3	2
537	19	19
537	38	38
538	0	13835
538	3	2
538	19	19
538	38	38
539	0	13835
539	3	2
539	19	19
539	38	38
540	0	13835
540	3	2
540	19	19
540	38	38
541	0	13835
541	3	2
541	19	19
541	38	38
542	0	13835
542	3	2
542	19	19
542	38	38
543	0	13836
543	12	12
543	17	17
543	38	38
544	0	13837
544	12	12
544	17	17
544	38	38
545	0	13838
545	12	12
545	17	17
545	38	38
546	0	13839
546	12	12
546	17	17
546	38	38
547	0	13839
547	12	12
547	17	17
547	38	38
548	0	13840
548	12	12
548	17	17
548	38	38
549	0	13841
549	12	12
549	17	17
549	38	38
550	0	4726
550	12	12
550	17	17
550	38	38
551	0	13842
551	12	12
551	17	17
551	38	38
552	0	13843
552	12	12
552	17	17
552	38	38
553	0	13673
553	1	5
553	28	28
553	43	43
554	0	13673
554	1	5
554	28	28
554	43	43
555	0	13673
555	1	5
555	28	28
555	43	43
556	0	13673
556	1	5
556	28	28
556	43	43
557	0	13673
557	1	5
557	28	28
557	43	43
558	0	13673
558	1	5
558	28	28
558	43	43
559	0	13673
559	1	5
559	28	28
559	43	43
560	0	13673
560	1	5
560	28	28
560	43	43
561	0	13673
561	1	5
561	28	28
561	43	43
562	0	13673
562	1	5
562	28	28
562	43	43
563	0	13844
563	7	7
563	35	35
563	1	5
564	0	13845
564	7	7
564	35	35
564	1	5
565	0	13846
565	7	7
565	35	35
565	1	5
566	0	13847
566	7	7
566	35	35
566	1	5
567	0	13848
567	7	7
567	35	35
567	1	5
568	0	13849
568	7	7
568	35	35
568	1	5
569	0	13850
569	7	7
569	35	35
569	1	5
570	0	7225
570	7	7
570	35	35
570	1	5
571	0	13851
571	7	7
571	35	35
571	1	5
572	0	13852
572	7	7
572	35	35
572	1	5
573	0	13853
574	0	13854
575	0	13854
576	0	13854
577	0	13854
578	0	13854
579	0	13855
580	0	13855
581	0	13855
582	0	13855
583	0	13856
583	7	7
583	13	13
584	0	13857
584	7	7
584	13	13
585	0	13856
585	7	7
585	13	13
586	0	13858
586	7	7
586	13	13
587	0	13791
587	7	7
587	13	13
588	0	13856
588	7	7
588	13	13
589	0	13859
589	7	7
589	13	13
590	0	13860
590	7	7
590	13	13
591	0	13856
591	7	7
591	13	13
592	0	13861
592	7	7
592	13	13
593	0	13862
593	28	28
593	10	10
594	0	13863
594	28	28
594	10	10
595	0	13864
595	28	28
595	10	10
596	0	13865
596	28	28
596	10	10
597	0	13866
597	28	28
597	10	10
598	0	13867
598	28	28
598	10	10
599	0	13868
599	28	28
599	10	10
600	0	13869
600	28	28
600	10	10
601	0	13870
601	28	28
601	10	10
602	0	13871
602	28	28
602	10	10
603	0	13872
603	17	17
603	18	18
603	44	44
604	0	13873
604	17	17
604	18	18
604	44	44
605	0	13874
605	17	17
605	18	18
605	44	44
606	0	13875
606	17	17
606	18	18
606	44	44
607	0	13876
607	17	17
607	18	18
607	44	44
608	0	13877
608	17	17
608	18	18
608	44	44
609	0	13878
609	17	17
609	18	18
609	44	44
610	0	13879
610	17	17
610	18	18
610	44	44
611	0	13880
611	17	17
611	18	18
611	44	44
612	0	13881
612	17	17
612	18	18
612	44	44
613	0	13882
613	3	2
614	0	13883
614	3	2
615	0	13883
615	3	2
616	0	13704
616	3	2
617	0	13884
617	3	2
618	0	13884
618	3	2
619	0	13884
619	3	2
620	0	13692
620	3	2
621	0	13885
621	3	2
622	0	13886
622	3	2
623	0	2526
623	31	31
623	45	45
623	36	36
624	0	8943
624	31	31
624	45	45
624	36	36
625	0	2923
625	31	31
625	45	45
625	36	36
626	0	13386
626	31	31
626	45	45
626	36	36
627	0	13887
627	31	31
627	45	45
627	36	36
628	0	10770
628	31	31
628	45	45
628	36	36
629	0	13888
629	31	31
629	45	45
629	36	36
630	0	13889
630	31	31
630	45	45
630	36	36
631	0	10592
631	31	31
631	45	45
631	36	36
632	0	4548
632	31	31
632	45	45
632	36	36
633	0	13890
634	0	13891
635	0	13892
636	0	13893
637	0	13894
638	0	13890
639	0	13895
640	0	13896
641	0	13893
642	0	13892
643	0	13897
643	1	5
643	7	7
643	22	22
644	0	9272
644	1	5
644	7	7
644	22	22
645	0	8089
645	1	5
645	7	7
645	22	22
646	0	13898
646	1	5
646	7	7
646	22	22
647	0	3684
647	1	5
647	7	7
647	22	22
648	0	13193
648	1	5
648	7	7
648	22	22
649	0	3684
649	1	5
649	7	7
649	22	22
650	0	13899
650	1	5
650	7	7
650	22	22
651	0	13900
651	7	7
651	13	13
652	0	13901
652	7	7
652	13	13
653	0	13902
653	7	7
653	13	13
654	0	13552
654	7	7
654	13	13
655	0	13902
655	7	7
655	13	13
656	0	13903
656	7	7
656	13	13
657	0	13904
657	7	7
657	13	13
658	0	13905
658	7	7
658	13	13
659	0	13906
659	7	7
659	13	13
660	0	13900
660	7	7
660	13	13
661	0	13907
661	12	12
661	35	35
661	15	15
662	0	13908
662	12	12
662	35	35
662	15	15
663	0	13908
663	12	12
663	35	35
663	15	15
664	0	13908
664	12	12
664	35	35
664	15	15
665	0	13908
665	12	12
665	35	35
665	15	15
666	0	13908
666	12	12
666	35	35
666	15	15
667	0	13909
667	12	12
667	35	35
667	15	15
668	0	13908
668	12	12
668	35	35
668	15	15
669	0	13908
669	12	12
669	35	35
669	15	15
670	0	13908
670	12	12
670	35	35
670	15	15
671	0	13910
