580155586,1481846982,0.19601804371266507
580155586,1388418751,0.17883751502704576
580155586,1599024580,0.14834967315163902
580155586,1325664321,0.1356475478797632
580155586,615200914,0.1356475478797632
580155586,1356720773,0.1356475478797632
580155586,1354078036,0.1356475478797632
580155586,2127520505,0.1356475478797632
580155586,1823266461,0.1356475478797632
580155586,1999667895,0.1356475478797632
580155586,1956657069,0.1356475478797632
580155586,1851587379,0.1356475478797632
580155586,1688046927,0.1356475478797632
580155586,1681329147,0.1356475478797632
580155586,112817582,0.135173033864967
580155586,542600289,0.135173033864967
580155586,101065345,0.135173033864967
580155586,102547669,0.135173033864967
580155586,95856732,0.135173033864967
580155586,372393340,0.135173033864967
340140376,485449872,0.1861230885782894
340140376,49681850,0.1861230885782894
340140376,344522059,0.16118732293961993
340140376,97556323,0.15352058984214018
340140376,1389165588,0.15352058984214018
340140376,1357710501,0.14837116349639615
340140376,277428937,0.14837116349639615
340140376,414088075,0.14837116349639615
340140376,406668427,0.14837116349639615
340140376,38242155,0.14837116349639615
340140376,1401666158,0.14837116349639615
340140376,1289011747,0.14837116349639615
340140376,357663244,0.1316088980690929
340140376,342271604,0.12575259274538753
340140376,340849100,0.12575259274538753
340140376,390333484,0.12575259274538753
340140376,1453022293,0.12575259274538753
340140376,470240162,0.12575259274538753
340140376,116153257,0.12575259274538753
340140376,269290334,0.12575259274538753
411316405,1392030423,0.1721014191719826
411316405,1327443766,0.1721014191719826
411316405,304641565,0.16581135334293307
411316405,1476538418,0.16581135334293307
411316405,286344245,0.1640078052220527
411316405,66571704,0.1405202203267332
411316405,105949235,0.1405202203267332
411316405,40087352,0.1405202203267332
411316405,1402729683,0.1405202203267332
411316405,440886249,0.1405202203267332
411316405,408268155,0.13391181220926646
411316405,113543416,0.13391181220926646
411316405,508542133,0.13391181220926646
411316405,75287303,0.1310853846196607
411316405,61711382,0.12358848583867844
411316405,55660353,0.1216940805483374
411316405,94234493,0.11597103124003591
411316405,109028451,0.11597103124003591
411316405,86771370,0.10456476606071126
411316405,448872871,0.10456476606071126
304840556,2930044,0.17534686085958662
304840556,6594177,0.17534686085958662
304840556,31888246,0.17534686085958662
304840556,380199335,0.17534686085958662
304840556,585957630,0.17534686085958662
304840556,95688669,0.17534686085958662
304840556,97556323,0.15352058984214018
304840556,1389165588,0.15352058984214018
304840556,344522059,0.1518548359782573
304840556,1607089241,0.1518548359782573
304840556,64272440,0.1518548359782573
304840556,297488107,0.1518548359782573
304840556,1353535540,0.14081671339767943
304840556,58784354,0.13582309438378562
304840556,535364290,0.13582309438378562
304840556,112817582,0.135173033864967
304840556,542600289,0.135173033864967
304840556,101065345,0.135173033864967
304840556,102547669,0.135173033864967
304840556,95856732,0.135173033864967
112817582,542600289,0.16555247997655992
112817582,101065345,0.16555247997655992
112817582,102547669,0.16555247997655992
112817582,95856732,0.16555247997655992
112817582,372393340,0.16555247997655992
112817582,394343751,0.16555247997655992
112817582,378457338,0.16555247997655992
112817582,1659958408,0.16555247997655992
112817582,103761044,0.16555247997655992
112817582,489121204,0.16555247997655992
112817582,506586375,0.16555247997655992
112817582,469086116,0.16555247997655992
112817582,388418763,0.16555247997655992
112817582,130529711,0.16555247997655992
112817582,580155586,0.135173033864967
112817582,304840556,0.135173033864967
